idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation
CRS3035RES200mN2831800E4147200,34.48,0.0,-1.0,100.0,0.0,0.0,0.0,0.00021209,34.48,0.0,0.0,100.0,0.19,0.0,0.0022514604868684555,0.0045773329,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.83,0
CRS3035RES200mN2831600E4147200,5.58,0.37,-1.0,100.0,0.0,0.0,0.0,0.0001931248,5.58,0.0,0.0,100.0,0.05,0.0,0.0012876774012616078,0.0043575207,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.14,0
CRS3035RES200mN2831400E4147200,52.29,17.97,-1.0,100.0,0.0,0.0,0.0,0.0,52.29,0.0,0.0,100.0,0.01,0.0,0.0012876774012616078,0.0043385554,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.28,0
CRS3035RES200mN2831200E4147200,37.72,24.63,-1.0,100.0,0.0,0.0,0.0,0.0,37.72,0.0,0.0,82.78,0.01,0.0,0.0012521280251531586,0.0041014614,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.25,0
CRS3035RES200mN2831000E4147200,29.49,25.0,-1.0,100.0,0.0,0.0,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0012600278865105917,0.0043592041,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.57,0
CRS3035RES200mN2830800E4147200,29.92,18.69,-1.0,100.0,0.0,0.0,0.0,0.0,29.92,0.0,0.0,100.0,0.35,0.0,0.0016313213703099511,0.0052395329,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.58,0
CRS3035RES200mN2830600E4147200,44.11,74.63,-1.0,100.0,0.0,0.0,7.899861357433178e-06,0.0001344845,44.11,0.0,0.0,82.83,0.25,0.0,0.003416690037089849,0.0053918417,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.39,0
CRS3035RES200mN2830400E4147200,50.11,69.9,3.02,95.61,0.0,0.0,1.5799722714866355e-05,0.0004172734,50.11,0.0,0.0,52.88,0.92,0.0,0.004570069795275093,0.0055582013,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,5.82658905649384e-06,0.21,0.0,0.0,0.0,100.0,4.49,2.44,0
CRS3035RES200mN2830200E4147200,43.75,18.75,1.45,19.04,0.0,0.0,0.000584589740450055,0.0006418476,43.75,0.0,0.0,0.0,1.34,0.87,0.005802448167034668,0.0080728777,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,9.320098793045666e-05,0.89,1.49,1.49,8.96,88.06,45.44,2.69,0
CRS3035RES200mN2830000E4147200,91.02,3.81,1.63,70.36,4.55,0.0,0.000584589740450055,0.0008539376,91.02,0.0,4.54,23.63,0.22,58.03,0.005782698513641086,0.0079780769,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,7.5,100.0,0,0.1143,0.0,0.0,0.0,0.0002,95.45,0.0,-1.0,-1.0,6.796420034292187e-05,0.37,1.96,1.96,9.8,86.27,43.77,6.61,0
CRS3035RES200mN2829800E4147200,91.76,3.12,1.5,73.87,7.73,0.0,0.0004423922360162579,0.0008349724,91.76,0.0,0.0,5.58,0.01,91.52,0.005798498236355952,0.0079224622,843.66,8.86,0.0,0.0,0.0,16.91,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.38,100.0,0,0.3077,0.0,0.0,0.0,0.0002,92.27,0.0,-1.0,-1.0,5.049033886785533e-05,0.05,2.56,2.56,10.26,84.62,32.22,6.61,0
CRS3035RES200mN2829600E4147200,58.34,18.38,1.53,93.05,0.0,0.0,2.3699584072299533e-05,0.0002198376,58.34,0.0,0.0,0.0,0.02,68.63,0.0054153549605204425,0.0063519256,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.2778,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,12.5,87.5,1.08,2.55,0
CRS3035RES200mN2829400E4147200,27.92,1.84,-1.0,100.0,0.0,0.0,9.084840561048153e-05,0.0006215991,27.92,0.0,0.0,0.0,0.17,5.29,0.005450904336628892,0.0067891766,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.02,0
CRS3035RES200mN2829200E4147200,60.15,0.0,-1.0,39.1,32.86,0.0,1.9749653393582942e-05,0.0001819071,60.15,0.0,6.26,0.0,0.09,0.0,0.005474603920701191,0.0062808266,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,39.18,100.0,0,0.0,0.0,0.0,0.0,0.0002,67.14,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,68.11,8.78,0
CRS3035RES200mN2829000E4147200,62.03,19.72,-1.0,47.14,24.42,0.0,0.00039104313719294227,0.0001155193,62.03,0.0,0.0,22.72,0.05,0.0,0.00487421445753627,0.0041073803,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,12.46,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,75.58,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.35,5.24,0
CRS3035RES200mN2828800E4147200,53.49,71.69,-1.0,100.0,40.26,0.0,0.00039104313719294227,0.0001155193,53.49,0.0,0.0,59.73,0.01,0.0,0.00486236466550012,0.0039142556,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,59.74,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.81,4.68,0
CRS3035RES200mN2828600E4147200,45.52,60.55,-1.0,100.0,19.02,0.0,0.0,0.0,45.52,0.0,0.0,80.95,0.01,0.0,0.004842615012106538,0.0031392997,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,80.98,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.85,3.38,0
CRS3035RES200mN2828400E4147200,80.1,62.13,2.44,100.0,100.0,0.0,0.0,0.0,80.1,0.0,0.06,0.0,0.12,0.0,0.0048110155666768045,0.0029005222,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,54.36,7.12,0
CRS3035RES200mN2828200E4147200,92.82,53.68,2.4,100.0,93.86,0.0,0.0,0.0,92.82,0.0,2.89,0.0,0.23,9.43,0.004653018339528141,0.0026427795,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,2.9231,0.0,0.0,0.0,0.0002,6.14,0.0,-1.0,-1.0,0.0,0.08,0.0,0.0,0.0,100.0,3.54,9.36,0
CRS3035RES200mN2828000E4147200,80.67,17.19,2.3,61.08,24.55,0.0,0.003839332619712524,0.0010375369,80.67,0.0,3.8,0.0,0.04,96.41,0.005466704059343758,0.0044037522,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,35.07,100.0,0,0.76,0.0,0.0,0.0,0.0002,75.45,0.0,-1.0,-1.0,3.23673617881326e-05,0.12,4.55,4.55,4.55,86.36,60.01,5.52,0
CRS3035RES200mN2827800E4147200,87.62,27.57,1.28,69.7,23.94,0.0,0.0020500140222539094,0.0012952796,87.62,0.0,23.93,0.0,0.16,100.0,0.0053679557923758435,0.0041744225,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.43,100.0,0,0.0,0.0,0.0,0.0,0.0002,76.06,0.0,-1.0,-1.0,5.9556408334289955e-05,0.1,0.0,0.0,10.0,90.0,97.47,13.33,0
CRS3035RES200mN2827600E4147200,76.81,20.7,1.65,100.0,5.24,0.0,0.0004937413348395736,0.0010073453,76.81,0.0,5.24,0.0,0.01,100.0,0.005008512100612634,0.0033056948,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,94.76,0.0,-1.0,-1.0,0.0005158565976865481,0.82,5.0,5.0,5.0,85.0,7.29,5.92,0
CRS3035RES200mN2827400E4147200,8.5,57.09,-1.0,100.0,0.0,0.0,-1.0,-1.0,8.5,0.0,0.0,0.0,0.0,53.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.01,0
CRS3035RES200mN2827200E4147200,68.79,34.56,1.81,92.98,0.0,0.0,0.0001382475737550806,0.0009314843,68.79,0.0,0.0,29.4,0.28,0.0,0.006280389779159376,0.0028696217,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,9.83,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,100.0,0.0,5.3,0
CRS3035RES200mN2827000E4147200,7.09,3.11,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7.09,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2826800E4147200,37.95,11.4,-1.0,100.0,0.0,0.0,0.0,0.0002387775,37.95,0.0,0.0,76.78,0.15,0.0,0.006165841789476594,0.0031178724,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.28,0
CRS3035RES200mN2826600E4147200,44.95,34.26,-1.0,100.0,0.0,0.0,0.0,0.0,44.95,0.0,0.0,0.0,0.27,0.0,0.006165841789476594,0.0030592489,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.56,2.67,0
CRS3035RES200mN2826400E4147200,21.84,34.19,-1.0,100.0,0.0,0.0,0.0,0.0,21.84,0.0,0.0,0.0,0.07,0.0,0.006169791720155311,0.0030799419,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,1.11,0
CRS3035RES200mN2826200E4147200,70.12,20.31,-1.0,100.0,0.0,0.0,0.0,0.0,70.12,0.0,0.0,0.0,0.06,0.0,0.00603154414640023,0.0030989071,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,5.34,0
CRS3035RES200mN2826000E4147200,51.41,27.57,-1.0,46.43,0.0,0.0,0.00010664812832534789,0.0005764889,51.41,0.0,0.0,0.0,0.1,0.0,0.0007623366209923016,0.0027967121,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,53.57,95.68,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,6.62,0
CRS3035RES200mN2825800E4147200,37.05,9.19,-1.0,100.0,0.0,0.0,0.00018564674189967966,0.0009243213,37.05,0.0,0.0,33.63,0.17,0.0,0.001421975044337972,0.0030277507,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.76,0
CRS3035RES200mN2825600E4147200,85.74,17.99,1.09,88.91,24.32,0.0,0.00019749653393582944,0.0009243213,85.74,0.0,5.54,23.29,0.09,12.52,0.0014851739351974373,0.0030656812,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,5.23,100.0,0,0.1739,0.0,0.0,0.0,0.0002,75.68,0.0,-1.0,-1.0,0.0,0.06,3.45,3.45,6.9,86.21,93.89,6.45,0
CRS3035RES200mN2825400E4147200,83.62,19.49,1.96,75.52,20.95,2.6,0.00026859528615272803,0.0007424396,83.62,0.0,17.44,0.0,0.34,76.85,0.0007425869675987186,0.0037731824,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,100.0,0,0.2184,0.0,0.0,0.0,0.0002,79.05,0.0,-1.0,-1.0,5.6315162954734266e-05,0.19,2.63,5.26,7.89,84.21,69.6,7.01,0
CRS3035RES200mN2825200E4147200,88.44,4.15,1.31,69.13,7.49,0.91,0.0002764951475101612,0.0008389936,88.44,0.0,7.48,0.0,0.04,90.27,0.0004068428599078086,0.0028606569,873.56,2.81,0.0,0.0,0.0,23.17,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.19,100.0,0,0.0795,0.0,0.0,0.0,0.0002,92.51,0.0,-1.0,-1.0,0.001393316413615527,0.44,2.7,4.05,6.76,86.49,50.04,7.87,0
CRS3035RES200mN2825000E4147200,86.86,0.74,1.15,69.25,0.0,0.73,0.00026859528615272803,0.0008200283,86.86,0.0,0.0,0.0,0.09,45.43,0.000402892929229092,0.0029223081,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.1159,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.000133960033315265,0.48,3.37,4.49,6.74,85.39,22.5,4.88,0
CRS3035RES200mN2824800E4147200,71.76,13.6,1.21,84.38,0.0,1.19,0.0002527955634378617,0.0005747444,71.76,0.0,0.0,0.0,0.36,0.0,0.0003989429985503754,0.0019032281,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.28,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.00034556959003341953,0.04,2.17,4.35,6.52,86.96,12.47,4.59,0
CRS3035RES200mN2824600E4147200,81.12,26.17,1.33,67.66,0.0,0.0,0.0001777468805422465,0.0002293108,81.12,0.0,0.0,8.49,0.26,0.0,0.000402892929229092,0.0021816638,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.087,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,4.466531117155078e-05,0.06,3.45,3.45,6.9,86.21,25.83,5.34,0
CRS3035RES200mN2824400E4147200,67.23,11.4,1.9,83.05,2.84,0.0,0.00011849792036149765,0.0001155193,67.23,0.0,0.0,62.85,0.1,0.0,0.0003633936224419261,0.0019885558,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,97.16,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.27,0
CRS3035RES200mN2824200E4147200,67.49,15.81,1.95,77.16,0.0,0.0,7.899861357433177e-05,9.6554e-05,67.49,0.0,0.0,0.0,0.2,0.0,0.0003238943156547603,0.0019506253,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.41,0
CRS3035RES200mN2824000E4147200,56.32,7.96,-1.0,52.2,0.0,0.0,6.319889085946542e-05,5.86235e-05,56.32,0.0,0.0,0.0,0.14,0.0,0.0003199443849760437,0.0016786539,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.65,0
CRS3035RES200mN2823800E4147200,68.44,11.76,1.41,22.4,0.0,0.0,0.0,5.86235e-05,68.44,0.0,0.0,0.0,0.25,0.0,0.0003199443849760437,0.0016786539,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,2.63,5.26,7.89,84.21,0.0,4.91,0
CRS3035RES200mN2823600E4147200,53.8,27.34,-1.0,91.79,0.0,0.0,0.0,0.0,53.8,0.0,0.0,45.66,0.08,0.0,0.0003199443849760437,0.0016786539,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.38,0
CRS3035RES200mN2823400E4147200,38.55,82.35,-1.0,100.0,0.0,0.0,0.0,0.0,38.55,0.0,0.0,0.0,0.2,0.0,0.0003199443849760437,0.0016786539,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.26,0
CRS3035RES200mN2823200E4147200,13.67,83.82,-1.0,100.0,0.0,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0003199443849760437,0.0016786539,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.48,0
CRS3035RES200mN2823000E4147200,3.85,68.01,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,3.85,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2822800E4147200,49.47,1.17,-1.0,100.0,0.0,0.0,0.0,0.0001931248,49.47,0.0,0.0,0.0,0.02,0.0,6.319889085946542e-05,0.0009586772,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.92,0
CRS3035RES200mN2822600E4147200,40.74,43.75,-1.0,100.0,0.0,0.0,0.0,0.0001931248,40.74,0.0,0.0,0.0,0.1,0.0,9.084840561048153e-05,0.0009776425,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.31,0
CRS3035RES200mN2822400E4147200,1.96,63.24,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.96,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0
CRS3035RES200mN2822200E4147200,40.92,50.87,-1.0,27.01,0.0,0.0,0.0,0.0002517483,40.92,0.0,0.0,27.01,0.1,0.0,9.479833628919813e-05,0.0009966077,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,2.25,0
CRS3035RES200mN2822000E4147200,66.27,82.35,-1.0,100.0,0.0,0.0,0.0,0.0001931248,66.27,0.0,0.0,52.13,0.0,0.0,9.479833628919813e-05,0.0009776425,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.1,0
CRS3035RES200mN2821800E4147200,47.12,59.52,-1.0,100.0,0.0,0.0,0.0,0.00021209,47.12,0.0,0.0,78.7,0.08,0.0,9.479833628919813e-05,0.0009776425,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.86,0
CRS3035RES200mN2821600E4147200,5.52,24.26,-1.0,100.0,0.0,0.0,0.0,0.0001931248,5.52,0.0,0.0,0.0,0.48,0.0,6.319889085946542e-05,0.0009000537,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.24,0
CRS3035RES200mN2821400E4147200,2.81,63.97,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.81,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2821200E4147200,31.59,8.2,-1.0,100.0,0.0,0.0,0.0,0.0,31.59,0.0,0.0,58.21,0.62,0.0,6.319889085946542e-05,0.0009000537,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.82,0
CRS3035RES200mN2821000E4147200,36.61,11.76,-1.0,100.0,0.0,0.0,0.0,0.0,36.61,0.0,0.0,0.0,0.06,0.0,6.319889085946542e-05,0.0008414302,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.2,0
