idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation,sous_indic_access,ind_compose_marche,ind_compose_velos,ind_compose_bus,ind_compose_tram,ind_compose_vl,ind_compose_autopartage,ind_diversite_fonctionnelle,ind_schema_mobilite
CRS3035RES200mN2834200E4158800,0.31,0.05,-1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,1.0,1.0,0.0,0.02,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.227,0.337,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4158800,0.21,0.05,-1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.0,1.0,0.0,0.02,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.21,0.337,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833800E4158800,0.22,0.0,0.95,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.97,0.0,0.03,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.31,0.167,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4158800,0.49,0.13,0.95,0.57,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.47,0.96,0.0,0.04,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97,1.0,,0.306,0.247,0.0,0.0,0.5,0.418,0.0,0.0
CRS3035RES200mN2833400E4158800,0.31,0.06,0.88,0.73,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.81,0.96,0.0,0.01,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.283,0.299,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2842000E4159000,0.0,0.85,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.283,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2841800E4159000,0.1,0.66,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,0.0,0.42,0.0,0.04,0.09,0.87,0.94,1.0,1.0,,0.253,0.0,-1.0,-1.0,0.4,0.223,0.21,0.13
CRS3035RES200mN2841600E4159000,0.66,0.43,0.89,0.25,0.0,0.0,0.0,0.01,0.66,0.0,0.0,1.0,0.98,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.85,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,0.94,1.0,,0.319,0.332,0.0,0.0,0.475,0.418,0.0,0.0
CRS3035RES200mN2841400E4159000,0.28,0.24,-1.0,1.0,0.0,0.0,0.0,0.01,0.28,0.0,0.0,1.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.254,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2841200E4159000,0.08,0.25,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.08,0.0,0.0,1.0,0.99,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.266,0.398,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2841000E4159000,0.0,0.38,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.127,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2840800E4159000,0.45,0.53,-1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.09,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.33,0.183,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840600E4159000,0.1,0.92,-1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.337,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840400E4159000,0.2,0.8,-1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.333,0.336,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840200E4159000,0.69,0.46,-1.0,1.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.55,1.0,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.358,0.261,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2840000E4159000,0.5,0.18,-1.0,0.85,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.255,0.335,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839800E4159000,0.5,0.09,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.98,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.01,0.0,0.0,0.0,1.0,0.32,0.97,1.0,,0.098,0.333,0.0,0.0,0.5,0.418,0.005,0.0
CRS3035RES200mN2839600E4159000,0.36,0.86,-1.0,0.56,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.0,0.97,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17,0.98,1.0,,0.297,0.331,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839400E4159000,0.17,0.67,-1.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.93,0.99,1.0,,0.307,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839200E4159000,0.48,0.31,-1.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.8,0.99,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.165,0.301,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839000E4159000,0.33,0.68,-1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.335,0.167,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838800E4159000,0.46,0.83,-1.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.382,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838600E4159000,0.16,0.84,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.16,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.333,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2838400E4159000,0.0,0.92,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92,1.0,1.0,,0.307,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2838200E4159000,0.44,0.86,-1.0,0.54,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.72,0.98,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.97,1.0,,0.307,0.284,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838000E4159000,0.19,0.86,-1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.61,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.99,1.0,,0.342,0.268,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2837800E4159000,0.18,0.9,0.78,0.24,0.01,0.01,0.0,0.0,0.18,0.0,0.01,0.77,1.0,0.0,0.01,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.99,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66,0.99,1.0,,0.303,0.298,0.0,0.0,0.5,0.415,0.0,0.0
CRS3035RES200mN2837600E4159000,0.66,0.86,0.78,0.67,0.07,0.01,0.0,0.0,0.66,0.0,0.07,0.92,1.0,0.0,0.01,0.01,0.7,0.98,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.93,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.95,1.0,,0.436,0.333,0.28,0.0,0.5,0.4,0.0,0.0
CRS3035RES200mN2837400E4159000,0.44,0.85,-1.0,0.51,0.51,0.0,0.0,0.0,0.44,0.0,0.04,1.0,0.98,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.49,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.97,1.0,,0.385,0.34,0.0,0.0,0.75,0.29,-1.0,-1.0
CRS3035RES200mN2837200E4159000,0.5,0.51,0.9,0.64,0.59,0.0,0.0,0.0,0.5,0.0,0.39,1.0,0.99,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.41,0.0,-1.0,-1.0,0.0,0.0,0.11,0.17,0.22,0.56,0.51,0.96,1.0,,0.449,0.399,0.0,0.0,0.5,0.27,0.0,0.44
CRS3035RES200mN2837000E4159000,0.52,0.75,0.83,0.69,0.53,0.0,0.0,0.02,0.52,0.0,0.46,1.0,0.99,0.0,0.02,0.04,0.7,0.98,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.47,0.0,-1.0,-1.0,0.0,0.82,0.1,0.15,0.2,0.6,0.44,0.93,1.0,,0.476,0.413,0.285,0.0,0.5,0.285,0.41,0.4
CRS3035RES200mN2836800E4159000,0.71,0.85,-1.0,0.53,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.0,1.0,0.0,0.02,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.2,0.2,0.6,0.97,0.96,1.0,,0.348,0.337,0.0,0.0,0.5,0.418,0.0,0.4
CRS3035RES200mN2836600E4159000,0.54,0.48,-1.0,0.8,0.0,0.0,0.0,0.02,0.54,0.0,0.0,0.7,1.0,0.0,0.03,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.305,0.292,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2836400E4159000,0.32,0.0,-1.0,1.0,0.0,0.0,0.0,0.02,0.32,0.0,0.0,0.72,1.0,0.0,0.03,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.222,0.294,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2836200E4159000,0.38,0.43,-1.0,1.0,0.27,0.0,0.0,0.0,0.38,0.0,0.27,1.0,0.98,0.0,0.03,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.73,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.347,0.382,0.0,0.0,0.75,0.35,-1.0,-1.0
CRS3035RES200mN2836000E4159000,0.7,0.81,-1.0,1.0,0.65,0.0,0.0,0.0,0.7,0.0,0.65,1.0,0.98,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.35,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.527,0.438,0.0,0.0,0.75,0.255,-1.0,-1.0
CRS3035RES200mN2835800E4159000,0.14,0.9,-1.0,1.0,1.0,0.0,0.0,0.0,0.14,0.0,1.0,1.0,0.98,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.507,0.497,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2835600E4159000,0.0,0.85,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.283,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2835400E4159000,0.71,0.92,-1.0,1.0,1.0,0.0,0.0,0.0,0.71,0.0,0.0,0.39,1.0,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.605,0.243,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2835200E4159000,0.42,0.99,-1.0,1.0,0.91,0.0,0.0,0.0,0.42,0.0,0.27,0.95,0.99,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.09,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.553,0.379,0.0,0.0,0.75,0.19,-1.0,-1.0
CRS3035RES200mN2835000E4159000,0.33,0.86,-1.0,1.0,1.0,0.0,0.0,0.0,0.33,0.0,0.36,1.0,0.95,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.532,0.396,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2834800E4159000,0.48,0.48,-1.0,1.0,0.81,0.0,0.0,0.0,0.48,0.0,0.56,1.0,0.97,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.19,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.462,0.422,0.0,0.0,0.75,0.215,-1.0,-1.0
CRS3035RES200mN2834600E4159000,0.18,0.19,0.9,1.0,0.68,0.0,0.0,0.0,0.18,0.0,0.68,1.0,1.0,0.0,0.03,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.32,0.0,-1.0,-1.0,0.0,0.0,0.0,0.2,0.2,0.6,1.0,0.96,1.0,,0.421,0.453,0.0,0.0,0.5,0.248,0.0,0.4
CRS3035RES200mN2834400E4159000,0.7,0.15,0.84,1.0,0.41,0.0,0.0,0.0,0.7,0.0,0.25,0.76,1.0,0.0,0.03,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.59,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.87,1.0,,0.443,0.341,0.0,0.0,0.5,0.315,0.0,-1.0
CRS3035RES200mN2834200E4159000,0.09,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.09,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.218,0.4,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4159000,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.0,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2833800E4159000,0.27,0.09,-1.0,0.27,0.0,0.0,0.0,0.0,0.27,0.0,0.0,1.0,1.0,0.0,0.03,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.98,1.0,,0.105,0.338,0.0,0.0,0.5,0.418,0.0,0.0
CRS3035RES200mN2842400E4159200,0.3,0.89,-1.0,0.68,0.68,0.0,0.0,0.0,0.3,0.0,0.68,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.32,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.99,1.0,,0.425,0.445,0.0,0.0,0.75,0.248,-1.0,-1.0
CRS3035RES200mN2842200E4159200,0.37,0.67,-1.0,1.0,1.0,0.0,0.0,0.0,0.37,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.507,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
